provincia,localidad,empresabandera,precio,mes,anio,latitud,longitud,geojson,region
SANTA FE,SANTA FE,SHELL C.A.P.S.A.,1340,6,2025,-31645887,-60698429,"{""type"":""Point"",""coordinates"":[-60.698429,-31.645887]}",Centro
SANTA FE,SANTA FE,SHELL C.A.P.S.A.,1257,1,2025,-31645887,-60698429,"{""type"":""Point"",""coordinates"":[-60.698429,-31.645887]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1260,1,2025,-3294387,-6065365,"{""type"":""Point"",""coordinates"":[-60.65365,-32.94387]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1299,2,2025,-3294387,-6065365,"{""type"":""Point"",""coordinates"":[-60.65365,-32.94387]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1326,3,2025,-3294387,-6065365,"{""type"":""Point"",""coordinates"":[-60.65365,-32.94387]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1350,4,2025,-3294387,-6065365,"{""type"":""Point"",""coordinates"":[-60.65365,-32.94387]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1339,5,2025,-3294387,-6065365,"{""type"":""Point"",""coordinates"":[-60.65365,-32.94387]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1354,6,2025,-3294387,-6065365,"{""type"":""Point"",""coordinates"":[-60.65365,-32.94387]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1271,1,2025,-3294387,-6065365,"{""type"":""Point"",""coordinates"":[-60.65365,-32.94387]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1260,1,2025,-32941222,-60641023,"{""type"":""Point"",""coordinates"":[-60.641023,-32.941222]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1299,2,2025,-32941222,-60641023,"{""type"":""Point"",""coordinates"":[-60.641023,-32.941222]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1326,3,2025,-32941222,-60641023,"{""type"":""Point"",""coordinates"":[-60.641023,-32.941222]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1350,4,2025,-32941222,-60641023,"{""type"":""Point"",""coordinates"":[-60.641023,-32.941222]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1339,5,2025,-32941222,-60641023,"{""type"":""Point"",""coordinates"":[-60.641023,-32.941222]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1354,6,2025,-32941222,-60641023,"{""type"":""Point"",""coordinates"":[-60.641023,-32.941222]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1271,1,2025,-32941222,-60641023,"{""type"":""Point"",""coordinates"":[-60.641023,-32.941222]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1260,1,2025,-32952182,-60642321,"{""type"":""Point"",""coordinates"":[-60.642321,-32.952182]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1299,2,2025,-32952182,-60642321,"{""type"":""Point"",""coordinates"":[-60.642321,-32.952182]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1326,3,2025,-32952182,-60642321,"{""type"":""Point"",""coordinates"":[-60.642321,-32.952182]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1350,4,2025,-32952182,-60642321,"{""type"":""Point"",""coordinates"":[-60.642321,-32.952182]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1339,5,2025,-32952182,-60642321,"{""type"":""Point"",""coordinates"":[-60.642321,-32.952182]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1354,6,2025,-32952182,-60642321,"{""type"":""Point"",""coordinates"":[-60.642321,-32.952182]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1271,1,2025,-32952182,-60642321,"{""type"":""Point"",""coordinates"":[-60.642321,-32.952182]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1260,1,2025,-32940399,-6066556,"{""type"":""Point"",""coordinates"":[-60.66556,-32.940399]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1299,2,2025,-32940399,-6066556,"{""type"":""Point"",""coordinates"":[-60.66556,-32.940399]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1326,3,2025,-32940399,-6066556,"{""type"":""Point"",""coordinates"":[-60.66556,-32.940399]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1350,4,2025,-32940399,-6066556,"{""type"":""Point"",""coordinates"":[-60.66556,-32.940399]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1339,5,2025,-32940399,-6066556,"{""type"":""Point"",""coordinates"":[-60.66556,-32.940399]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1354,6,2025,-32940399,-6066556,"{""type"":""Point"",""coordinates"":[-60.66556,-32.940399]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1271,1,2025,-32940399,-6066556,"{""type"":""Point"",""coordinates"":[-60.66556,-32.940399]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1260,1,2025,-32967864,-60711872,"{""type"":""Point"",""coordinates"":[-60.711872,-32.967864]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1299,2,2025,-32967864,-60711872,"{""type"":""Point"",""coordinates"":[-60.711872,-32.967864]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1326,3,2025,-32967864,-60711872,"{""type"":""Point"",""coordinates"":[-60.711872,-32.967864]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1350,4,2025,-32967864,-60711872,"{""type"":""Point"",""coordinates"":[-60.711872,-32.967864]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1339,5,2025,-32967864,-60711872,"{""type"":""Point"",""coordinates"":[-60.711872,-32.967864]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1354,6,2025,-32967864,-60711872,"{""type"":""Point"",""coordinates"":[-60.711872,-32.967864]}",Centro
SANTA FE,ROSARIO,SHELL C.A.P.S.A.,1271,1,2025,-32967864,-60711872,"{""type"":""Point"",""coordinates"":[-60.711872,-32.967864]}",Centro
SANTA FE,ESPERANZA,SHELL C.A.P.S.A.,1238,1,2025,-314543e14,-609128e14,"{""type"":""Point"",""coordinates"":[-60.9127837220764,-31.4542989687658]}",Centro
SANTA FE,ESPERANZA,SHELL C.A.P.S.A.,1285,2,2025,-314543e14,-609128e14,"{""type"":""Point"",""coordinates"":[-60.9127837220764,-31.4542989687658]}",Centro
SANTA FE,ESPERANZA,SHELL C.A.P.S.A.,1312,3,2025,-314543e14,-609128e14,"{""type"":""Point"",""coordinates"":[-60.9127837220764,-31.4542989687658]}",Centro
SANTA FE,ESPERANZA,SHELL C.A.P.S.A.,1334,4,2025,-314543e14,-609128e14,"{""type"":""Point"",""coordinates"":[-60.9127837220764,-31.4542989687658]}",Centro
SANTA FE,ESPERANZA,SHELL C.A.P.S.A.,1325,5,2025,-314543e14,-609128e14,"{""type"":""Point"",""coordinates"":[-60.9127837220764,-31.4542989687658]}",Centro
SANTA FE,ESPERANZA,SHELL C.A.P.S.A.,1340,6,2025,-314543e14,-609128e14,"{""type"":""Point"",""coordinates"":[-60.9127837220764,-31.4542989687658]}",Centro
SANTA FE,ESPERANZA,SHELL C.A.P.S.A.,1253,1,2025,-314543e14,-609128e14,"{""type"":""Point"",""coordinates"":[-60.9127837220764,-31.4542989687658]}",Centro
SANTA FE,CALCHAQUI,SHELL C.A.P.S.A.,1242,1,2025,-2988865,-6028032,"{""type"":""Point"",""coordinates"":[-60.28032,-29.88865]}",Centro
SANTA FE,CALCHAQUI,SHELL C.A.P.S.A.,1289,2,2025,-2988865,-6028032,"{""type"":""Point"",""coordinates"":[-60.28032,-29.88865]}",Centro
SANTA FE,CALCHAQUI,SHELL C.A.P.S.A.,1314,3,2025,-2988865,-6028032,"{""type"":""Point"",""coordinates"":[-60.28032,-29.88865]}",Centro
SANTA FE,CALCHAQUI,SHELL C.A.P.S.A.,1334,4,2025,-2988865,-6028032,"{""type"":""Point"",""coordinates"":[-60.28032,-29.88865]}",Centro
SANTA FE,CALCHAQUI,SHELL C.A.P.S.A.,1325,5,2025,-2988865,-6028032,"{""type"":""Point"",""coordinates"":[-60.28032,-29.88865]}",Centro
SANTA FE,CALCHAQUI,SHELL C.A.P.S.A.,1340,6,2025,-2988865,-6028032,"{""type"":""Point"",""coordinates"":[-60.28032,-29.88865]}",Centro
SANTA FE,CALCHAQUI,SHELL C.A.P.S.A.,1257,1,2025,-2988865,-6028032,"{""type"":""Point"",""coordinates"":[-60.28032,-29.88865]}",Centro
SANTA FE,ARRUFO,SHELL C.A.P.S.A.,1279,1,2025,-30224,-61731,"{""type"":""Point"",""coordinates"":[-61.731,-30.224]}",Centro
SANTA FE,ARRUFO,SHELL C.A.P.S.A.,1312,2,2025,-30224,-61731,"{""type"":""Point"",""coordinates"":[-61.731,-30.224]}",Centro
SANTA FE,ARRUFO,SHELL C.A.P.S.A.,1338,3,2025,-30224,-61731,"{""type"":""Point"",""coordinates"":[-61.731,-30.224]}",Centro
SANTA FE,ARRUFO,SHELL C.A.P.S.A.,1360,4,2025,-30224,-61731,"{""type"":""Point"",""coordinates"":[-61.731,-30.224]}",Centro
SANTA FE,ARRUFO,SHELL C.A.P.S.A.,1349,5,2025,-30224,-61731,"{""type"":""Point"",""coordinates"":[-61.731,-30.224]}",Centro
SANTA FE,ARRUFO,SHELL C.A.P.S.A.,1365,6,2025,-30224,-61731,"{""type"":""Point"",""coordinates"":[-61.731,-30.224]}",Centro
SANTA FE,ARRUFO,SHELL C.A.P.S.A.,1299,1,2025,-30224,-61731,"{""type"":""Point"",""coordinates"":[-61.731,-30.224]}",Centro
SANTA FE,GRANADERO BAIGORRIA,SHELL C.A.P.S.A.,1259,1,2025,-328491e14,-607068e14,"{""type"":""Point"",""coordinates"":[-60.7067802797623,-32.8490593734865]}",Centro
SANTA FE,GRANADERO BAIGORRIA,SHELL C.A.P.S.A.,1299,2,2025,-328491e14,-607068e14,"{""type"":""Point"",""coordinates"":[-60.7067802797623,-32.8490593734865]}",Centro
SANTA FE,GRANADERO BAIGORRIA,SHELL C.A.P.S.A.,1326,3,2025,-328491e14,-607068e14,"{""type"":""Point"",""coordinates"":[-60.7067802797623,-32.8490593734865]}",Centro
SANTA FE,GRANADERO BAIGORRIA,SHELL C.A.P.S.A.,1349,4,2025,-328491e14,-607068e14,"{""type"":""Point"",""coordinates"":[-60.7067802797623,-32.8490593734865]}",Centro
SANTA FE,GRANADERO BAIGORRIA,SHELL C.A.P.S.A.,1338,5,2025,-328491e14,-607068e14,"{""type"":""Point"",""coordinates"":[-60.7067802797623,-32.8490593734865]}",Centro
SANTA FE,GRANADERO BAIGORRIA,SHELL C.A.P.S.A.,1353,6,2025,-328491e14,-607068e14,"{""type"":""Point"",""coordinates"":[-60.7067802797623,-32.8490593734865]}",Centro
SANTA FE,GRANADERO BAIGORRIA,SHELL C.A.P.S.A.,1270,1,2025,-328491e14,-607068e14,"{""type"":""Point"",""coordinates"":[-60.7067802797623,-32.8490593734865]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1549,11,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1272,5,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1298,4,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1254,2,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1227,1,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1392,8,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1329,7,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1689,12,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1579,11,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1709,12,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1599,11,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1479,9,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1351,6,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1369,7,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
BUENOS AIRES,LIBERTAD,AXION,1429,8,2025,-34704833,-5870534,"{""type"":""Point"",""coordinates"":[-58.70534,-34.704833]}",Centro
CORDOBA,DEVOTO,PUMA,1222,2,2025,-31407841,-62302849,"{""type"":""Point"",""coordinates"":[-62.302849,-31.407841]}",Centro
CORDOBA,DEVOTO,PUMA,1708,12,2025,-31407841,-62302849,"{""type"":""Point"",""coordinates"":[-62.302849,-31.407841]}",Centro
SANTA FE,CERES,AXION,1300,4,2025,-2987982,-6194607,"{""type"":""Point"",""coordinates"":[-61.94607,-29.87982]}",Centro
SANTA FE,CERES,AXION,1235,1,2025,-2987982,-6194607,"{""type"":""Point"",""coordinates"":[-61.94607,-29.87982]}",Centro
SANTA FE,SUARDI,BLANCA,1747,12,2025,-316078,-60719829,"{""type"":""Point"",""coordinates"":[-60.719829,-31.6078]}",Centro
SANTA FE,SUARDI,BLANCA,1747,12,2025,-30545497,-61954165,"{""type"":""Point"",""coordinates"":[-61.954165,-30.545497]}",Centro
ENTRE RIOS,MACIA,PUMA,1204,2,2025,-32196112,-59396608,"{""type"":""Point"",""coordinates"":[-59.396608,-32.196112]}",Centro
ENTRE RIOS,MACIA,PUMA,1228,3,2025,-32196112,-59396608,"{""type"":""Point"",""coordinates"":[-59.396608,-32.196112]}",Centro
ENTRE RIOS,MACIA,PUMA,1249,4,2025,-32196112,-59396608,"{""type"":""Point"",""coordinates"":[-59.396608,-32.196112]}",Centro
ENTRE RIOS,MACIA,PUMA,1540,11,2025,-32196112,-59396608,"{""type"":""Point"",""coordinates"":[-59.396608,-32.196112]}",Centro
BUENOS AIRES,PIEDRITAS,PUMA,1251,2,2025,-34777593,-62999506,"{""type"":""Point"",""coordinates"":[-62.999506,-34.777593]}",Centro
BUENOS AIRES,PIEDRITAS,PUMA,1226,1,2025,-34777593,-62999506,"{""type"":""Point"",""coordinates"":[-62.999506,-34.777593]}",Centro
BUENOS AIRES,PIEDRITAS,PUMA,1274,5,2025,-34777593,-62999506,"{""type"":""Point"",""coordinates"":[-62.999506,-34.777593]}",Centro
BUENOS AIRES,OSTENDE,YPF,1300,2,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,OSTENDE,YPF,1326,3,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,OSTENDE,YPF,1351,4,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,OSTENDE,YPF,1325,5,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,OSTENDE,YPF,1311,6,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,OSTENDE,YPF,1274,1,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,OSTENDE,YPF,1293,5,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,OSTENDE,YPF,1296,5,2025,-3712995,-5687914,"{""type"":""Point"",""coordinates"":[-56.87914,-37.12995]}",Centro
BUENOS AIRES,VILLA NUEVA,BLANCA,1250,1,2025,-3567589,-5843538,"{""type"":""Point"",""coordinates"":[-58.43538,-35.67589]}",Centro
CORRIENTES,CURUZU CUATIA,PUMA,1290,2,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1290,2,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1213,1,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1213,1,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1279,6,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1279,6,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1299,3,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1299,3,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1246,1,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1246,1,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1500,8,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1500,8,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1339,7,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1339,7,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1305,6,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1305,6,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1304,6,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1304,6,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1380,7,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1380,7,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1369,6,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1369,6,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1265,5,2025,-2978981,-5808849,"{""type"":""Point"",""coordinates"":[-58.08849,-29.78981]}",NEA
CORRIENTES,CURUZU CUATIA,PUMA,1265,5,2025,-30091573,-58789707,"{""type"":""Point"",""coordinates"":[-58.789707,-30.091573]}",NEA
ENTRE RIOS,SANTA ANITA,BLANCA,1329,3,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1359,4,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1349,6,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1449,8,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1499,9,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1759,12,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1299,2,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1329,5,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1279,1,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1656,11,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1779,12,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1539,9,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1599,9,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1699,11,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1469,8,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1639,10,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1399,6,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1439,7,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,SANTA ANITA,BLANCA,1479,8,2025,-32178445,-58786654,"{""type"":""Point"",""coordinates"":[-58.786654,-32.178445]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1329,3,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1359,4,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1349,6,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1449,8,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1499,9,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1759,12,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1299,2,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1329,5,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1279,1,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1656,11,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1779,12,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1539,9,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1599,9,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1699,11,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1469,8,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1639,10,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1399,6,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1439,7,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
ENTRE RIOS,BASAVILBASO,AXION,1479,8,2025,-3237013,-5888668,"{""type"":""Point"",""coordinates"":[-58.88668,-32.37013]}",Centro
BUENOS AIRES,MONTE GRANDE,SHELL C.A.P.S.A.,1194,1,2025,-3482317,-5848237,"{""type"":""Point"",""coordinates"":[-58.48237,-34.82317]}",Centro
BUENOS AIRES,MONTE GRANDE,SHELL C.A.P.S.A.,1260,3,2025,-3482317,-5848237,"{""type"":""Point"",""coordinates"":[-58.48237,-34.82317]}",Centro
BUENOS AIRES,MONTE GRANDE,SHELL C.A.P.S.A.,1283,4,2025,-3482317,-5848237,"{""type"":""Point"",""coordinates"":[-58.48237,-34.82317]}",Centro
BUENOS AIRES,MONTE GRANDE,SHELL C.A.P.S.A.,1288,6,2025,-3482317,-5848237,"{""type"":""Point"",""coordinates"":[-58.48237,-34.82317]}",Centro
BUENOS AIRES,MONTE GRANDE,SHELL C.A.P.S.A.,1399,8,2025,-3482317,-5848237,"{""type"":""Point"",""coordinates"":[-58.48237,-34.82317]}",Centro
BUENOS AIRES,MONTE GRANDE,SHELL C.A.P.S.A.,1463,9,2025,-3482317,-5848237,"{""type"":""Point"",""coordinates"":[-58.48237,-34.82317]}",Centro
